rep,id,r,g,b,X,Y,Z
0,60,205,84,156,0.19525918748287274,0.11547373087421256,0.13448979346417125
0,61,91,253,74,0.15228963576324703,0.37585419139759213,0.04409086290481805
0,62,98,123,29,0.05220270131299858,0.07671730215101097,0.007285297322254909
0,63,243,209,201,0.3361925914642241,0.3176138916020152,0.2391084279248162
0,64,154,5,112,0.09841803053666164,0.05017369476150587,0.06560688290546315
0,65,12,172,166,0.07538085502238306,0.1481312258312566,0.16614183667442722
0,66,15,39,122,0.0160552253200777,0.011932608998193383,0.08186070238344365
0,67,153,143,171,0.1315670709953118,0.12906912708396678,0.17197144877303183
0,68,246,88,22,0.29254028019248907,0.16745359130879175,0.0028233197642587643
0,69,97,241,192,0.16122312672961095,0.3242046512129198,0.2282909998252756
0,70,88,119,150,0.0617512561583066,0.07378021931510088,0.12962355631037983
0,71,206,221,64,0.25104850107335597,0.3250080616171336,0.03024854903253145
0,72,160,9,249,0.14731784154773006,0.07522206393858469,0.41246539070221516
0,73,55,160,45,0.05166997215288151,0.12417684897742456,0.01580570093207035
0,74,32,72,236,0.06985709664871967,0.046311545834716444,0.3712002012396529
0,75,182,224,58,0.2109088922093256,0.31643254476651733,0.028266513390371204
0,76,216,54,128,0.21357513101376815,0.11426576489573546,0.08371264300606075
0,77,79,159,87,0.06391067924093662,0.1257016025758127,0.04503158371354552
0,78,119,26,1,0.04984240742216017,0.026724770602201128,0.00048559538261156674
0,79,225,176,214,0.2775454222689156,0.23338217319889706,0.2800360356998837
0,80,143,103,108,0.09335339120538758,0.07779328214449917,0.06187763447259122
0,81,25,206,186,0.10750659729822118,0.2203749640906328,0.21486229592189965
0,82,21,105,52,0.019365601890629486,0.0465163769392559,0.015240828456950593
0,83,130,192,226,0.1508869464802852,0.1997692153834779,0.32865867722101505
0,84,236,24,88,0.2614687435329566,0.13355901233531114,0.0363525441361704
0,85,122,190,142,0.11928466240287203,0.19598090226947928,0.116231787707648
0,86,67,56,215,0.06332838190352867,0.03844972202451265,0.2997570616057359
0,87,212,145,15,0.21917437614123048,0.17925330989931232,0.006133394962055492
0,88,187,70,180,0.16457403462752432,0.09363016543179224,0.19088523169112706
0,89,45,238,98,0.12246747386333455,0.320184526684143,0.06343808419710849
0,90,59,7,162,0.035320966744558396,0.018273938659562453,0.15642769884613003
0,91,173,174,116,0.1644365993686271,0.19056886891858774,0.07375218477325393
0,92,194,121,206,0.19282633346667963,0.13400943426995826,0.26160113878735675
0,93,85,207,24,0.09850201844604205,0.2315927354011487,0.015470421848439652
0,94,108,86,78,0.051482344188676823,0.04777803442567743,0.03161053118046866
0,95,250,255,152,0.3875118368319111,0.4641930433610556,0.12857488768692635
