rep,id,r,g,b,x,y,z
0,52,225,58,10,0.231627089249646,0.124620446878371,0.00079689255895
0,53,116,147,220,0.112657429763024,0.119842038980878,0.307666955426914
0,54,77,22,138,0.035013638012006,0.018890929199868,0.10650581605444
0,55,219,188,92,0.256928694197443,0.256474394983525,0.046766276674244
0,56,181,107,229,0.173126271632406,0.113088805231987,0.331252984375693
0,57,36,194,49,0.073129420404967,0.195285194458891,0.021274060019358
0,58,54,43,240,0.071701109104029,0.039630106332767,0.380556047258327
0,59,163,131,38,0.124541251784199,0.118954442514916,0.009958246744025
0,60,205,84,156,0.194769593804806,0.11520001886313,0.13307467112506
0,61,91,253,74,0.15320660513674,0.376846481021187,0.043687840965835
0,62,98,123,29,0.053069489818061,0.077801808205069,0.007278788305134
0,63,243,209,201,0.333472668616913,0.314990793834909,0.235680746923441
0,64,154,5,112,0.098895440632384,0.050375206291924,0.065206615546667
0,65,12,172,166,0.075351685086514,0.148423887890541,0.165087320995868
0,66,15,39,122,0.016042564749367,0.012014813694799,0.081695253323981
0,67,153,143,171,0.131360525937389,0.129150341283569,0.170480014961113
0,68,246,88,22,0.292489785057093,0.167234492793791,0.002819332449733
0,69,97,241,192,0.160791075908586,0.323360633981796,0.22566650601392
0,70,88,119,150,0.061841777891573,0.074222908926636,0.128804977476343
0,71,206,221,64,0.251447079997279,0.32544175044629,0.029809285526308
0,72,160,9,249,0.145804957503089,0.074529932406886,0.4065531593028
0,73,55,160,45,0.052350429920442,0.125471661412713,0.015729973531604
0,74,32,72,236,0.068730842745126,0.045771442588904,0.366527342840289
0,75,182,224,58,0.211392745815419,0.316857678622878,0.028027425278981
0,76,216,54,128,0.213055388814864,0.11383128429301,0.083039802665431
0,77,79,159,87,0.064529827735964,0.12680104628962,0.044685668596956
0,78,119,26,1,0.050397324285609,0.026991901938542,0.000350670788759
0,79,225,176,214,0.274862175506745,0.231243867649616,0.276192506358622
0,80,143,103,108,0.093799081478637,0.078253880507667,0.061499102225248
0,81,25,206,186,0.107553589728596,0.220384416352752,0.212514531707908
0,82,21,105,52,0.019654981844602,0.047181876098514,0.015222864393173
0,83,130,192,226,0.149352092442464,0.198434947805901,0.324125734821132
0,84,236,24,88,0.26115130755379,0.133300369787085,0.035984298050852
0,85,122,190,142,0.119578913598705,0.196620098216876,0.115263630539311
0,86,67,56,215,0.062820627556871,0.038102468394552,0.296983473458398
0,87,212,145,15,0.219646140376697,0.179686052468826,0.005788047867141
0,88,187,70,180,0.163859924310933,0.093124786749761,0.189096115249979
0,89,45,238,98,0.12277491483076,0.321034968679387,0.062513982310539
0,90,59,7,162,0.03517881977366,0.018209419633444,0.155504953481151
0,91,173,174,116,0.164620900371902,0.190933381113965,0.073107095311623
0,92,194,121,206,0.191024567867582,0.132875239704664,0.25835598015578
0,93,85,207,24,0.099298640112362,0.232831572837363,0.015686161818322
0,94,108,86,78,0.051969850928581,0.048309823914253,0.03147548195515
0,95,250,255,152,0.384465632586734,0.461089153752503,0.126471883270763
0,96,148,41,35,0.084189519741679,0.046455346070451,0.005542578740711
0,97,3,129,243,0.087118930478199,0.090318219230219,0.391199165642454
0,98,6,94,134,0.029549023771857,0.042797360499322,0.101320410699336
0,99,147,246,81,0.187787065413218,0.366585321038166,0.046889286700716
0,100,253,32,234,0.320153673847492,0.16380107819515,0.334969273736262
0,101,108,137,60,0.067461117681498,0.099218070851982,0.020662863236192
0,102,82,16,106,0.030591615097591,0.016031967297078,0.059681656385169
0,103,196,165,188,0.207166913645573,0.189174988065942,0.208116142248938
0,104,169,113,7,0.127432397572836,0.103811540335994,0.003170038578124
0,105,60,216,207,0.128289688346177,0.244533133725295,0.269277185061596
0,106,42,48,16,0.007803042454881,0.010393603467021,0.00154880673815
0,107,187,153,198,0.188991107338681,0.164644486280633,0.236027699159687
0,108,210,78,125,0.201250813299476,0.11602087545402,0.079359733861378
0,109,68,231,169,0.132857588770099,0.292102318941621,0.171142887436794
0,110,125,98,251,0.117517384188792,0.07990260902411,0.414014362179012
0,111,235,199,42,0.301696573666605,0.298805826980647,0.016673554269124
0,112,133,31,144,0.078400488623092,0.041666496160173,0.115407085485104
0,113,20,182,70,0.063745367412547,0.16835936517719,0.031797336428388
0,114,30,17,200,0.044980382226704,0.023479105018081,0.253975926306314
0,115,136,184,30,0.118825776206033,0.19266065665377,0.013083827931377
0,116,229,111,164,0.255278366469189,0.159388373825809,0.146549787994354
0,117,112,198,114,0.113383220831556,0.212491446937728,0.074310208138792
0,118,73,64,37,0.021975770190792,0.022596374512917,0.007001558268773
0,119,223,233,241,0.309632560771674,0.347856933549079,0.357999710401844
0,120,177,62,72,0.130851491675453,0.075275000582881,0.024061441871847
0,121,40,150,158,0.061527114524052,0.109210936887411,0.146667708058782
0,122,50,127,94,0.038234903008528,0.074168255158569,0.049189769151952
