u,v,valid,distance_to_boundary,X,Y,Z,pred_r_float,pred_g_float,pred_b_float
83.37168042431337,-99.14719633286495,0,0.0,0.29074292797828566,0.17029999999999998,0.4287400868216266,250.51659777760506,122.64944532886147,261.00224912166595
84.73529745000725,-99.14719633286495,0,0.0,0.2922272909605542,0.17029999999999998,0.4282452991608705,251.28438457846642,121.09536197036505,260.8621734380722
86.09891447570111,-99.14719633286495,0,0.0,0.29371165394282267,0.17029999999999998,0.4277505115001143,252.0349583029747,119.50409475713968,260.7146805524826
87.46253150139499,-99.14719633286495,0,0.0,0.2951960169250913,0.17029999999999998,0.4272557238393581,252.76825815439224,117.8753425553441,260.55992245674133
88.82614852708888,-99.14719633286495,0,0.0,0.2966803799073598,0.17029999999999998,0.42676093617860195,253.4843297302723,116.20842520147562,260.3976711630821
90.18976555278273,-99.14719633286495,0,0.0,0.2981647428896283,0.17029999999999998,0.4262661485178458,254.18334022164345,114.50292946770787,260.2280178666115
91.55338257847662,-99.14719633286495,0,0.0,0.2996491058718968,0.17029999999999998,0.42577136085708966,254.86522883176804,112.75827873498201,260.0508713722229
92.91699960417047,-99.14719633286495,0,0.0,0.30113346885416536,0.17029999999999998,0.42527657319633344,255.5301931500435,110.97410537302494,259.8663380742073
94.28061662986435,-99.14719633286495,0,0.0,0.30261783183643387,0.17029999999999998,0.4247817855355773,256.1783167719841,109.14993345737457,259.67428117990494
95.64423365555824,-99.14719633286495,0,0.0,0.30410219481870243,0.17029999999999998,0.4242869978748211,256.80976688861847,107.28531651198864,259.4746854901314
97.0078506812521,-99.14719633286495,0,0.0,0.30558655780097094,0.17029999999999998,0.42379221021406493,257.4246346950531,105.37997335195541,259.26773339509964
98.37146770694598,-99.14719633286495,0,0.0,0.30707092078323944,0.17029999999999998,0.4232974225533088,258.02314817905426,103.43342900276184,259.0531665086746
99.73508473263983,-99.14719633286495,0,0.0,0.308555283765508,0.17029999999999998,0.4228026348925526,258.60548973083496,101.4453262835741,258.8312128186226
101.09870175833372,-99.14719633286495,0,0.0,0.3100396467477765,0.17029999999999998,0.4223078472317965,259.1718113422394,99.41554170101881,258.60179632902145
102.46231878402757,-99.14719633286495,0,0.0,0.311524009730045,0.17029999999999998,0.42181305957104026,259.7223410010338,97.34364587813616,258.3648866415024
103.82593580972146,-99.14719633286495,0,0.0,0.3130083727123136,0.17029999999999998,0.42131827191028415,260.2572762966156,95.2292588353157,258.12065094709396
105.18955283541534,-99.14719633286495,0,0.0,0.31449273569458214,0.17029999999999998,0.4208234842495277,260.7768604159355,93.07247556746006,257.86902844905853
