path_s,fit_u,fit_v
22.635878842782056,-19.250508531198445,50.206192533464794
22.69602862314296,-19.30204375615984,50.17517452795761
22.75619320546836,-19.35354850055948,50.14407728900111
22.816372610868076,-19.40502268306434,50.112900865702095
22.87656686034276,-19.456466222389675,50.081645307292376
22.936775974783785,-19.50787903729911,50.050310663128755
22.996999974973196,-19.55926104660479,50.018896982692915
23.057238881583643,-19.610612169167506,49.987404315591334
23.117492715178305,-19.66193232389683,49.95583271155525
23.17776149621084,-19.713221429751236,49.92418222044052
23.238045245025308,-19.764479405738218,49.892452892227595
23.2983439818561,-19.815706170914442,49.86064477702143
23.35865772682791,-19.866901644385848,49.82875792505133
23.4189864999556,-19.918065745307793,49.796792386671044
23.479330321144253,-19.969198392885193,49.76474821235849
23.53968921018898,-20.020299506372595,49.732625452715816
23.600063186774996,-20.071369005074388,49.70042415846921
23.660452270477435,-20.122406808344845,49.668144380468945
23.720856480761405,-20.173412835588326,49.63578616968918
23.78127583698186,-20.224387006259338,49.603349577227945
23.841710358383555,-20.27532923986271,49.570834654307056
23.902160064101032,-20.326239455953704,49.538241452272004
23.962624973158523,-20.377117574138136,49.505570022591904
24.023105104469927,-20.427963514072523,49.47282041685941
24.08360047683874,-20.478777195464176,49.43999268679063
24.144111108958025,-20.529558538071353,49.407086884225
24.204637019410356,-20.5803074617034,49.374103061125304
24.265178226667746,-20.631023886220813,49.34104126957748
24.325734749091655,-20.68170773153546,49.30790156179062
24.386306604932887,-20.732358917610618,49.274683990096854
24.446893812331584,-20.78297736446115,49.24138860695125
24.507496389317176,-20.833562992153624,49.20801546493176
24.56811435380833,-20.884115720806435,49.17456461673913
24.62874772361289,-20.934635470589907,49.14103611519683
24.689396516427898,-20.98512216172648,49.107430013250934
24.750060749839484,-21.03557571449076,49.07374636397005
24.810740441322874,-21.085996049209708,49.03998522054527
24.871435608242322,-21.13638308626273,49.006146636290055
24.932146267851117,-21.18673674608182,48.972230664640136
24.992872437291492,-21.237056949151675,48.93823735915347
25.053614133594643,-21.287343616009828,48.90416677351011
25.11437137368064,-21.337596667246768,48.870018961512194
25.17514417435846,-21.387816023506065,48.83579397708374
25.235932552325888,-21.438001605484498,48.801491874270695
25.29673652416954,-21.48815333393219,48.767112707240756
25.3575561063648,-21.53827112965271,48.732656530283315
25.418391315275823,-21.58835491350323,48.69812339780938
25.47924216715545,-21.638404606394595,48.66351336435149
25.540108678145266,-21.68842012929153,48.6288264845636
25.6009908642755,-21.738401403212688,48.59406281322102
25.661888741465024,-21.788348349230823,48.55922240522037
25.722802325521346,-21.838260888472877,48.524305315579376
25.78373163214059,-21.888138942120154,48.48931159943689
25.84467667690741,-21.937982431408386,48.45424131205278
25.905637475295073,-21.987791277627903,48.419094508807795
25.966614042665327,-22.037565402123736,48.38387124520357
26.027606394268496,-22.087304726295752,48.34857157686242
26.088614545243363,-22.13700917159877,48.313195559527344
26.149638510617216,-22.186678659542686,48.2777432490619
26.210678305305795,-22.2363131116926,48.24221470145013
26.271733944113294,-22.28591244966893,48.206609972796464
26.332805441732344,-22.33547659514755,48.17092911932562
26.393892812744014,-22.385005469859927,48.135172197382545
26.45499607161776,-22.434498995593188,48.09933926343229
26.516115232711456,-22.48395709419031,48.063430374059955
26.57725031027135,-22.533379687550198,48.02744558597058
26.638401318432088,-22.58276669762784,47.99138495598904
26.699568271216656,-22.6321180464344,47.955248541060016
26.76075118253642,-22.681433656037363,47.919036398247826
26.82195006619109,-22.73071344856064,47.88274858473639
26.883164935868752,-22.779957346184734,47.84638515782911
26.944395805145795,-22.829165271146792,47.80994617494881
27.005642687486972,-22.878337145740794,47.77343169363762
27.06690559624534,-22.927472892317624,47.73684177155689
27.128184544662343,-22.976572433285245,47.70017646648708
27.189479545867684,-23.025635691108775,47.66343583632775
27.250790612879463,-23.074662588310638,47.62661993909733
27.312117758604053,-23.123653047470658,47.58972883293317
27.37346099583618,-23.17260699122623,47.552762576091375
27.434820337258913,-23.221524342272374,47.515721226946674
27.496195795443636,-23.270405023361935,47.478604843992436
27.557587382850077,-23.31924895730564,47.4414134858405
27.61899511182631,-23.36805606697225,47.40414721122108
27.68041899460874,-23.41682627528867,47.36680607898272
27.741859043322133,-23.46555950524009,47.32939014809217
27.80331526997963,-23.51425567987009,47.29189947763428
27.864787686482714,-23.562914722280762,47.25433412681195
27.92627630462125,-23.611536555632828,47.21669415494598
27.98778113607351,-23.660121103145794,47.17897962147504
28.049302192406124,-23.70866828809801,47.14119058595551
28.11083948507416,-23.757178033826857,47.10332710806145
28.172393025421083,-23.80565026372882,47.065389247584456
28.2339628246788,-23.854084901259625,47.02737706443359
28.295548893967684,-23.902481869934384,46.98929061863525
28.357151244296517,-23.950841093327664,46.95112997033317
28.418769886562583,-23.999162495073648,46.912895179788215
28.480404831551684,-24.04744599886627,46.87458630737832
28.542056089938075,-24.095691528459255,46.83620341359844
28.603723672284573,-24.14389900766635,46.7977465590604
28.665407589042534,-24.192068360361354,46.75921580449282
28.727107850551878,-24.240199510478295,46.72061121074101
28.78882446704108,-24.2882923820115,46.681932838766926
28.85055744862727,-24.336346899015776,46.64318074964896
28.912306805316167,-24.38436298560647,46.60435500458196
28.974072547002145,-24.432340565959638,46.5654556648771
29.035854683468262,-24.480279564312124,46.52648279196172
29.097653224386264,-24.528179904961714,46.487436447379324
29.159468179316622,-24.576041512267217,46.4483166927894
29.22129955770855,-24.62386431064864,46.4091235899674
29.283147368900046,-24.67164822458724,46.36985720080457
29.345011622117898,-24.71939317862571,46.3305175873079
29.406892326477735,-24.767099097368245,46.291104811600015
29.468789490984033,-24.814765905480684,46.25161893591906
29.530703124530163,-24.86239352769063,46.21206002261863
29.592633235898415,-24.909981888787577,46.17242813416765
29.65457983376002,-24.95753091362299,46.13272333315028
29.716542926675224,-25.00504052711048,46.09294568226581
29.77852252309324,-25.052510654225884,46.053095244328595
29.840518631352374,-25.099941220007388,46.0131720822679
29.902531259679975,-25.147332149555652,45.97317625912787
29.96456041619255,-25.194683368033935,45.93310783806734
30.026606108895738,-25.241994800668195,45.892966882359836
30.088668345684365,-25.289266372747228,45.852753455393405
30.150747134342495,-25.336498009622762,45.81246762067053
30.212842482543458,-25.383689636709597,45.772109441808055
30.274954397849896,-25.430841179485718,45.731678982537034
30.337082887713777,-25.477952563492398,45.691176306702694
30.399227959476466,-25.52502371433433,45.65060147826429
30.461389620368763,-25.572054557679746,45.609954561295005
30.523567877510924,-25.619045019260525,45.569235619981875
30.585762737912702,-25.66599502487231,45.528444718625686
30.64797420847346,-25.712904500374638,45.487581921640796
30.71020229598209,-25.75977337169104,45.44664729355517
30.77244700711718,-25.80660156480917,45.40564089901015
30.834708348446963,-25.85338900578092,45.36456280276046
30.89698632642944,-25.90013562072254,45.32341306967401
30.959280947412392,-25.946841335814742,45.28219176473184
31.02159221763342,-25.993506077302825,45.24089895302801
31.08392014321999,-26.04012977149679,45.199534699769515
31.14626473018951,-26.086712344771467,45.15809907027617
31.208625984449373,-26.1332537235666,45.11659212998047
31.271003911796996,-26.17975383438702,45.07501394442754
31.33339851791985,-26.226212603802686,45.033364579275016
31.395809808395573,-26.272629958448878,44.99164410029293
31.45823778869194,-26.319005825026238,44.94985257336363
31.520682464167017,-26.365340130300954,44.90799006448161
31.583143840069123,-26.411632801104833,44.8660566397535
31.64562192153692,-26.45788376433542,44.82405236539791
31.708116713599505,-26.50409294695615,44.78197730774531
31.77062822117639,-26.5502602759964,44.73983153323796
31.833156449077613,-26.596385678551655,44.6976151084298
31.895701402003798,-26.642469081783617,44.65532809998632
31.95826308454618,-26.688510412920298,44.61297057468448
32.02084150118668,-26.73450959925616,44.570542599412605
32.083436656297984,-26.78046656815219,44.52804424117023
32.146048554143555,-26.826381247036075,44.48547556706809
32.208677198877744,-26.872253563402264,44.442836644327926
32.27132259454584,-26.918083444812122,44.400127540282405
32.33398474508409,-26.96387081889399,44.35734832237505
32.396663654319816,-27.009615613343374,44.31449905816008
32.45935932597145,-27.055317755922978,44.27157981530233
32.52207176364862,-27.100977174462905,44.22859066157713
